sample_id,label_num,label,category,split,text_sha256
28342,1,CG,Kindle_Store_5,train,bdbf58f2fe67e5c13d820d1f1dd5aaf91791fab1b6d507878cdb2ac25e726eae
28343,1,CG,Kindle_Store_5,train,2f81c2549f79e66b50b28bdcffa56acfcdee2caea8827473e4fc781a02192f2c
28344,0,OR,Kindle_Store_5,train,e2766fa06ccf384abfd56012a0fc34e5853d8669ecb6b3009136016bf913d9a7
28345,0,OR,Kindle_Store_5,test,620ee5443e1d066d783bb18051a9959e054e5a026dad21c17df61cd019925e70
28346,1,CG,Kindle_Store_5,validation,a2ed5918e815f4978b2e528de6029843bf018909b7aa87f41483266fcec0a322
28347,0,OR,Kindle_Store_5,train,6bd91942bc7dced0294d02a1e746bbcd1125b724791010bfcaa3a3e4e8899e45
28348,1,CG,Kindle_Store_5,train,7220c2008f12b27986e4e12c6ce9e1806ad95d28edeceab7e6d2062b8188a8e8
28349,0,OR,Kindle_Store_5,train,92e65558c20d807d5a59d8c6d9e7d1dc698c1667b898518b16435b5c86fe607b
28350,1,CG,Kindle_Store_5,validation,0b1d4c0e1e769613174b10dfc1abd8bd81fd9bc7015a93273a6d41b9b14d896b
28351,1,CG,Kindle_Store_5,test,2990d8fb79187d9c55c7671f3a2a628b683a378c81624c71fbe270ff5220b6cd
28352,0,OR,Kindle_Store_5,test,68303afc55e7194c4c9cf9bcab22d3f11eab255c5f0eeb6fe1a726abab5da93f
28353,0,OR,Kindle_Store_5,train,4b7e190ceb4c9f61ed6918bbb5373e25c45937621eecdee0f445cbab3d005c60
28354,1,CG,Kindle_Store_5,train,bd71bc5f1a15ec719a64ec6ab4a96c7a4cdd6107938960bae5362580aabc5453
28355,0,OR,Kindle_Store_5,train,a6b3499f3bc3c20216a92efeac74ece0b4a83f47bf0e72a897cfa3cab81bc114
28356,1,CG,Kindle_Store_5,test,abd271d0eb35381e630724e03dfb7d53fec037bd04e437868c9b398dce3d0496
28357,1,CG,Kindle_Store_5,train,83f58a662c1e0c425479221d106a3f86904e6e123d427282aee610c6dd87ff1d
28358,0,OR,Kindle_Store_5,test,2f188bace41762504faf81ece0c59c513e1fd196b44c1f947cb00bc8bee918b8
28359,0,OR,Kindle_Store_5,train,61774e796adedaa97314ddc0cea80ca616eba7383af863867cf23ce769e1744e
28360,1,CG,Kindle_Store_5,train,c21b8f4b09d3f5e433d08714eb9842ad4f46aa72a033f20293af48d3b9462f61
28361,0,OR,Kindle_Store_5,train,57bcb4010a9cef05e6d6c64d7300c838ce9a76d665e3a1dd3ed65d2f30a50746
28362,1,CG,Kindle_Store_5,test,e051848d80eb0f07f9f0510622101b7841eb47e813bd613ab74e97475fd5067f
28363,1,CG,Kindle_Store_5,validation,cbdf077f5b494ea4cae5ea4d0ef15049075eb5e1a4145985fb50a392a8106bff
28364,0,OR,Kindle_Store_5,train,100edc9d7b225b72b04be97437aa1b8f7d24dba522b26c0916143c5a044a0e0f
28365,0,OR,Kindle_Store_5,train,aaea53f8cf323ec1ef199a04724a18c6a680e3549c89ca2d055730196b6b007e
28366,1,CG,Kindle_Store_5,train,6e70ff394ef0afcf9971134e7205b1d0104b7ae8b2c750949b3d7b0091241737
28367,0,OR,Kindle_Store_5,train,386b7bd287ff834032ca9043aa9190315cf87fd3c433a35e0e943df55ae9f1b7
28368,1,CG,Kindle_Store_5,validation,5154e6b6436dc5db244c370498b08a3aa9248cb0c2a7cb7451ed5bb68eb3d4d4
28369,0,OR,Kindle_Store_5,validation,10adb4e22ec9aef8b8940d8142760b4dd796c8efce4c55ddd497a6f717ca953d
28370,1,CG,Kindle_Store_5,train,089f20e757805376b4f02d0ba29d918cdb1559971d0ebc6389352a1a8c716b66
28371,0,OR,Kindle_Store_5,train,2d98a2e1fafffb071f457e884473d8bb0c10828099dd16f4c3069eeeef1a1b57
28372,1,CG,Kindle_Store_5,train,b609921bcdfa2d5f401b917124f59e87069ce3cee68aac7e47a73a1b8f70aae4
28373,0,OR,Kindle_Store_5,train,7d484045ace50dd5907c79b4a0589d313f7351c4aebfd7ddb983551c726b5edf
28374,1,CG,Kindle_Store_5,train,0bc7df228041348a2556f8e51c4f81d2554d50aaf91dd79d2c42b43a2bf7ae19
28375,0,OR,Kindle_Store_5,validation,74627559a03c6a196bd046d73c440e7d566f97695b92c639384bbc166a953a40
28376,1,CG,Kindle_Store_5,test,fff2eca477bba3c49140990b7b932d9753758e759d6416db8e6ff0ff45c7889e
28377,0,OR,Kindle_Store_5,train,d3d9489b17a9ab7d756218f44e124b5d5beb7eca37935c476d76a4c235fbb336
28378,1,CG,Kindle_Store_5,train,a56b36b48a824231d418f1d45de563abd9db5759801aff98549c45f783c888c1
28379,0,OR,Kindle_Store_5,test,fbd8f13b8809d88826015a14e5e6b349fbfda9017f5b76e94d63d36f4ddbb4ee
28380,1,CG,Kindle_Store_5,validation,7978c01bdda8f9dda572c6b257b5b7f83f709c490aab870f5ea671c2325fdb88
28381,0,OR,Kindle_Store_5,train,0f1b2b9829d2e02b7aee8d2492b40e29882008c36c9b317ff8b53465a33d3fad
28382,1,CG,Kindle_Store_5,train,e9f8f5619c11a645502d172b61cbcb3313fa69b867419b67c5c9db9fe8b9c888
28383,0,OR,Kindle_Store_5,test,cb0443915daa08206ad2da37c93ec34877944a6b1e0cbfe06f80b4c81b385c3b
28384,1,CG,Kindle_Store_5,train,6e96c12c3e26fb61ac8cadee5354e8aeba41e0a6118eddfc331d0a91bd58112c
28385,0,OR,Kindle_Store_5,train,46f89387b4fee4da3e7aa37197cd51cb9e18bd9262b3049389694ace93f96ccc
28386,1,CG,Kindle_Store_5,test,14377413c1bb3c4f10b289833f81cb2b66904ffb15f9a254c336855e8a5c0989
28387,0,OR,Kindle_Store_5,train,61da2b975c5beea0c03d1e12c1c6d568f0151d37c6392ad41e2ac16ee89853cc
28388,1,CG,Kindle_Store_5,train,8defae925beeedcca59fbe01bf570d2d0cef98422fefff8b210f4c33d2a198be
28389,1,CG,Kindle_Store_5,train,10278465ea871b723bcfdb2020f8540eb89d625afaba452901b0afdf37745c8b
28390,0,OR,Kindle_Store_5,train,ed4367e301f7bcb54da7612005014ed393f8fff414b3b2a44b720c19f2663f5e
28391,0,OR,Kindle_Store_5,train,b46c3c498fd6aa1f03a6a2ac9d1b2b6d681995608875655939db046b4ce2e1f0
28392,1,CG,Kindle_Store_5,train,eb83ba52b686c0ad568c5638c91d6111e19fbe64bd115743f3d391c585a12099
28393,0,OR,Kindle_Store_5,train,4928313f322a6cca5b5ed19f5e9cc7fa74d6c5cb2434395c8753e8c3a98045d6
28394,1,CG,Kindle_Store_5,validation,1fa5d2bd69ce569e7bc835d7921cec153a45b987f26d934f208f81031b472e4c
28395,0,OR,Kindle_Store_5,train,6e8ba97220ca06796730e343f7faccfde4f88743753575184e9828d15cb76db7
28396,1,CG,Kindle_Store_5,test,e4d335506d7c248827f8c9ea444a8b2b58df63d9dd4af819b34450f34e928707
28397,1,CG,Kindle_Store_5,test,0b6609e4e07bd80cffe20c7198cf54963f8d04ef59351e83ab6d3782cebcb34b
28398,0,OR,Kindle_Store_5,train,f2f05b674c52daf74139d8fa723dac8697f7390a321343a4d0b40ecdf410cd3c
28399,0,OR,Kindle_Store_5,train,09d233666e3f23b02f6ba9f46bb49a5e025e43ed58e21575be6f926203524ba6
28400,1,CG,Kindle_Store_5,validation,55ba10c117c00b69529bd625d5483dc74585f66aafb2d506e3ac1567027b3a88
28401,0,OR,Kindle_Store_5,test,1908bfb1b59537c4b45f7845c208cc45547c5c23597c434d5c1e82e55662eccd
28402,1,CG,Kindle_Store_5,train,323b0435c8b8aefc90945c63354f2c3e54a6144de8010c34ae49a7bc3db8812d
28403,0,OR,Kindle_Store_5,train,8355e0879425c75b390a919a094b914f989a26a21f8fcf955b261e44f78d9ea6
28404,1,CG,Kindle_Store_5,train,5f77fccf60ad585e1d1de2f6d4d947e7d2ff086a2e2b0eb6f5d2bd527fa80f74
28405,0,OR,Kindle_Store_5,test,0f4bd7d889f50bd739ec4e77d81926933003650ffb01072208e6d607378113a6
28406,1,CG,Kindle_Store_5,train,1c3c99663c9ac05ab6d76b8565223b13b78cbb828e0e6ef343a4923c22b60c41
28407,0,OR,Kindle_Store_5,train,cef1480da68656f2c75de6086b882b82b3bc36e931ab3095afbb296cace58920
28408,1,CG,Kindle_Store_5,test,481d3304f8cd0756da7b981f980e018b7ca60a6204d1ba30e1d49b7736b47ab5
28409,0,OR,Kindle_Store_5,train,edee4296090a60ee1a66d76212daa5b7857bfc9a7ff7b2db5fec55b8c7485a0e
28410,1,CG,Kindle_Store_5,train,b4bfef7510fb2ad7c131068372cb22c2d1f91222290aa61f19f6d177c8f741b2
28411,0,OR,Kindle_Store_5,train,8798301f16dc0a7aa1e46108e0d5b35ee22c6c8744199866a65b5ab57876d3f4
28412,1,CG,Kindle_Store_5,train,348ab53fdcc1715cb838a84389abd130b3f4f09f73ae2d0763340af62a354e67
28413,0,OR,Kindle_Store_5,validation,2a376d016cde554391632c816c369e36ce707d7e79c9f1184e1773bea0b5b268
28414,1,CG,Kindle_Store_5,train,12074a4d82c14adf68ef70c4eef3d50a6ac60cd823698731cb8b5c4ec0b375f8
28415,0,OR,Kindle_Store_5,train,0e8a70ff7b68936dea33d1115d36bc98474b623a5fcda7d6a187a3dfe31315d8
28416,1,CG,Kindle_Store_5,test,221a42b2da4b9bbd1cf68e3b7956c7099a8d66a30f16ee226370ac20e3ad6065
28417,0,OR,Kindle_Store_5,train,51b02527068c364aa2d5989472f9f1edf17d342ad1472987d24b1fef399cbfb3
28418,1,CG,Kindle_Store_5,train,20480d21b4c7a67499909d430fe71c2a4d55a6cf8e5ec17b173b9ad244f524f9
28419,0,OR,Kindle_Store_5,train,cebbc8ec21f93ed8ddb0012448f87e2cde4b31ee39ac7d84d2d9fc677d1d0833
28420,1,CG,Books_5,validation,95d9ec151b093fe61f4f9b7121e787185162a01e1027cf2b2f1af5c5bfabfe82
28421,1,CG,Books_5,train,c5963732ae310d13d1429aeff2732ff0b788406fb914476c243266c763b23364
28422,1,CG,Books_5,train,77aeb1b58832fe1805f3a5c457494c2a18207aa6be75513fcd2c47104400837a
28423,1,CG,Books_5,train,b3c30a77cbe099d766ec7cf73e72f2cb62c8d6006964e200acc62da40e5226a3
28424,1,CG,Books_5,validation,42b90a676fc2af2b2701c17221b0459e8cac4e803ec6bd8e292b3c0216b0aadf
28425,1,CG,Books_5,train,b0a51bf2078c9ebe5e672c98aff7fb1e4edea1f5e07953797ca2ace62f061b0c
28426,1,CG,Books_5,train,461b59b6036a6796486da98296cdbec5f62e990bc3d998e72f02cd9183541482
28427,1,CG,Books_5,train,c1c219b77e75f97beec411216df6688c5eae4240197b38e9738a0f1673ed1623
28428,1,CG,Books_5,validation,382e6cc9a1f30bcc1791e0ccc915d685dd79436c0478c4482daf95da1c62c238
28429,1,CG,Books_5,train,3170ed2af451031e452acc6621f7bcf0363475feec3929b057c8cafa2161850d
28430,1,CG,Books_5,test,618ada8a6b66dbcd4e5b542e4f929c65b02230a34ff758c79246f09ee5ce8176
28431,1,CG,Books_5,test,b63113c4096cce92428e2ab9fb86073a31d0730b3952053e78233ae30dca317d
28432,1,CG,Books_5,test,65123d352340a6ef2a78f0c5bdabef26428ca79ad4773d8520533e4f16d379d5
28433,1,CG,Books_5,train,20d64a000a9ee98341212cc242071bd660c7d20d74f46298ccdc68615135232d
28434,1,CG,Books_5,train,96ba61c279a6cb8b0dbbde5a3b95c83f9a295a7449779bac71d171ee20ef6265
28435,1,CG,Books_5,train,a5e3a051f59d7f2343b58bef5baf053b6fec324b1dbb5d04fbe21632f2a7f1ba
28436,1,CG,Books_5,train,ac1dd01cf630b763e8c836c509091771952ce5e53ca67bb5ade57108eae1080f
28437,1,CG,Books_5,train,c989ea01d71eb74ac57cec08f46ec891418eb5d7efebae8e74ae8cf87e6f1500
28438,1,CG,Books_5,train,485a7e77011183a8bd5fa65598b58345f26c3407bfac8ddd18e70c8404deac70
28439,1,CG,Books_5,test,1ba57cfc0e83d7357b06ee070505563e065e1ad18fed7cca133a82830f72f6c5
28440,1,CG,Books_5,test,ccd3a68ef74f0ce560d3b80890af811749c8143b9983b035db919831b57224c7
28441,1,CG,Books_5,train,8eec9db00eb2347738c8b58eb20b4f01e69f5b6bf798f5f3803dc2bda7a89f35
28442,1,CG,Books_5,validation,69af18d96782fe49a06a2f86a620c74c5b981c8698f12cf0975f7639e466a5c2
28443,1,CG,Books_5,train,8863f938162fd93d157e4b2686958a19a3975e2bbc04b794dd751185f758a453
28444,0,OR,Books_5,train,dcf5bf9b915c347378fe4ef64a879a086e0715ebdf2c8189b29196116a83cad9
28445,0,OR,Books_5,train,53decc512be4f45fddb7f81bd5fd47949f82a0199e6fac37592966182a80c5b6
28446,0,OR,Books_5,train,c0f45d1deafbf6c919c6aa56dcdb9b013ca353c6ad01269f1b7412546c9f9055
28447,0,OR,Books_5,train,89534f5f1f6461dcba00b1a6c0bdc37f86e0d3cff93b40178f13c128b60fd07c
28448,0,OR,Books_5,train,8dafaa342338537cd6c0b0cfa8262c86160e264dcf433fe0f4c14f2f229dd304
28449,0,OR,Books_5,train,5778b29f06f5e7e3121f9dc809b7e3258fb9797d40d662427d8c6cff3d3d6053
28450,0,OR,Books_5,test,71835c322cd3858547ec3794579604b2ab52d09883928dc7ee588b99666689fe
28451,0,OR,Books_5,train,640575a6944cc549d7b30dd1efeae262a9a92f87098b2a05fccfb729e1b82266
28452,0,OR,Books_5,train,a616af791e85ed9d12a92d0f4447833fe99e85fca4c549533583f31600e28a45
28453,0,OR,Books_5,test,c69d9bba4d7c18660197401de85f83406fb4d45f93a08dfc1e05cc7b58e889a4
28454,0,OR,Books_5,train,3aaca7991cea310c4902ee604f5008a5faf4168270262483e3ae28fa8dfe1748
28455,0,OR,Books_5,validation,4c11833d0325338a9f7a06cb94a76fdd821eb5b3549efaf39830804a7d5bf6a2
28456,0,OR,Books_5,test,ec722130190ef7f36e323736fe216f796a5bedfaf14d548eda38ac3ff5339071
28457,0,OR,Books_5,validation,5dcb63f37fca0629e975e33af4460bd9f0f568a31c404da9274921507e6aac31
28458,0,OR,Books_5,train,11ae78fd95856867f68a493b4dc6a81797c84bd191fcb649218cc3116fb842f6
28459,0,OR,Books_5,train,d027c73560299db85ae326b3241c7be2bc38a9468fc339d2c0fc76ecb0f3004f
28460,0,OR,Books_5,train,f75b8f95e4e93a0bdf7df76e14e661de9b3ca8e8aea7f66dd57eb7321b4acb7e
28461,0,OR,Books_5,train,d3370ded5a9ab59d62d82bd188c1abf98e223d9f8babf304763144482e9011aa
28462,0,OR,Books_5,train,3cc19375c18eac4097ef6ecdbce0a09f3bde08fcf53248f13740102cd14455ba
28463,0,OR,Books_5,test,0efe5b3ac6b93121293976a307aada05539ed0fb88f8d9e914095b84ca40db9c
28464,0,OR,Books_5,train,294cbee1066938fae9edacf153b58e6404c84f58b9ca12768f4df70ae3f49e96
28465,0,OR,Books_5,train,853021c7179d5c0a741f1070f19c23534f31a3d65d388b3a0d16059773f469e8
28466,0,OR,Books_5,test,f46124d15c6b9650fb2232f9422b5f77425736ed8ae6847e02dc67f396b1f6c5
28467,0,OR,Books_5,validation,ff62125bfdf68d452f033db6625bf2f2d5b2e1455afe004206c689f58e8a62a4
28468,1,CG,Books_5,test,8a1005d1a3c499a66fc8ca93425ce7951d9487a38a89330bc127c73b04c15a94
28469,1,CG,Books_5,train,52f79084681868221eb03d7ce2f881519dc1ca34abc2d9933e2e1cb15e337c41
28470,1,CG,Books_5,train,8b78768ba8716cfcddd37d6b3a07dccab9ccb80dabe5cb726cecf842718ccf54
28471,1,CG,Books_5,validation,bd663c72dcb7843bdecea7873d164098c8b81fcfcf53fdd6b806bd2f6fa61534
28472,1,CG,Books_5,train,211d28505a3ed8fd74f0b7617238f726645fcc5ea8625eb96b67bb4d2ef880a2
28473,1,CG,Books_5,train,675cb3e378b68bc0d5b5cfece163616c9b0511f808e32487e37ba282052f5a11
28474,1,CG,Books_5,train,e5226e83fc6af65361e5cb099e3189800024f26be6b660c0d6984308f704bd49
28475,1,CG,Books_5,test,4e373c8770260cf4bbb46c5924b2b034a1ae5953174491aca0671b2ddc6806f6
28476,1,CG,Books_5,train,d69db958a1a54e81c5d8f9a50e607ab655265b8bfd530a67331dc4def2260d65
28477,1,CG,Books_5,train,dd0ea769ea14cd4471abcc116194094b63710f0dd73ce5ca3cad9baf3306ebda
28478,1,CG,Books_5,train,78f75196b0cb6bf4d3102fcd345542d1525b65c49b1d76470d16550cfa27a110
28479,1,CG,Books_5,train,80e2e3eb83f6669824f0ae508f31826faa59d140843a1d564eb85040ca7e5d6c
28480,1,CG,Books_5,train,84d945c8d0f55b29ad9aa77595103f9191069aa2658d000ccedc3ed6836bd865
28481,1,CG,Books_5,test,66ad07823a6f209265561cdb7e4182e12e9a85ce3e975ed984eb7ff8745fc69b
28482,1,CG,Books_5,train,002e52ec9da0559aefb5b77ebf1ef66a60f95c9fad5941f0d1a09127729beac8
28483,1,CG,Books_5,train,83c3d8ec82dd6d22a66dfedfa25d894426f7dd6fa7e57214ad066225b3eac8bd
28484,1,CG,Books_5,train,ef8efe09c042fff425f63e79aacf4cac0ba9ba6cfc7a25c52971055bad976482
28485,1,CG,Books_5,validation,94f9d2c07aa71284b231f89c76d0c6523b9b07fe6fcf57ad6b9c1d263df95b68
28486,1,CG,Books_5,train,070cf039038170376a750aea5729248cbc4a8e86f8abd4543045b36c796e4521
28487,1,CG,Books_5,test,b9b48cd14c8c94ba8001894517ec8c915aa67731887e665a44302e733c8cd412
28488,1,CG,Books_5,train,9fb485ed94b5617ab343ebed15c5fd1b123f5000ecaed41d026496dca564d906
28489,1,CG,Books_5,train,f6b473a99b22fd0c2770659181dd4d3a7029378ad7afdd9218e134924ccd921a
28490,1,CG,Books_5,train,8cbf0f09721171d16be8bd63ee861a6d1e065dd7e42c00f542c283628c3c5c53
28491,1,CG,Books_5,test,8558777cdb32ff4f796de1f996d00a1bbcaabdcd8d2148c280244789444feb61
28492,0,OR,Books_5,train,fdc9c143fbb226547c92088a87fad6d52037641c606382bd1de1becdd6d00a27
28493,0,OR,Books_5,validation,3e34ccb44ee75c13cd47f8e16b19e6c3ac87fa1f17c97c058b4e2100da2f1810
28494,0,OR,Books_5,validation,96d0debe685a674e8b57fd5c69c6cb1fb29104a65e70ebb3e769b167cb358a5f
28495,0,OR,Books_5,train,d9957a34e7d337ecfe9e5cfa6b15ed8acb1cadd3a42777147d9204bcd94b9043
28496,0,OR,Books_5,train,cb3d6e940832c82c40647bdd0d2fb6967883ecf22fcc59fc5cc708727a6cda87
28497,0,OR,Books_5,train,4cbddd6f2193924b9b9e8c856bea6bbe84c570a904335f6c8d303bfb109d7cdb
28498,0,OR,Books_5,validation,d0d32649474740afa34fb614402e565e1fa6dd07ae8c2de1af1c24485d9cd426
28499,0,OR,Books_5,train,f4f6a5298b5ecec6b565919d1ab8728d8b4caccd5322f323b5580a1ffaba09f0
28500,0,OR,Books_5,train,3f39d8cd4c534566e31437e9ad4c44cffa11ee7f644d2d14e33608d4f268a9e4
28501,0,OR,Books_5,test,eba9c5c34bcd57c576efe1644c0522a56da31d6f431664a9b67461f43ad2aea5
28502,0,OR,Books_5,test,bd107f1d0f5f5930464589b07dea317734edc8e8e02eee1e7460f4c05b4a036d
28503,0,OR,Books_5,validation,9220d28fc0f1068e9054a05a49c108e8ced32678ba3d2e2fba1fad8ed3e09c3d
28504,0,OR,Books_5,train,594fb17dc149afb97a79143105515892b51b7b719bf3e7da0c7a8c82c627b9d2
28505,0,OR,Books_5,test,a98f84ba1b4a665bf578b24d8f45cbfc37af44ebd9681fff539fc94c646f0808
28506,0,OR,Books_5,validation,905404b0a57aee9add9df928acd4cd64482b114192814ee3603381781787d29c
28507,0,OR,Books_5,validation,e060476a85c913ea7a15cb33cdf204ad0adf7234f71d76340ea485eb863b9f74
28508,0,OR,Books_5,train,fc54a364e20c2a55d955ae9a63a352e5cf56f0fee1195e5290e1029029fcf3df
28509,0,OR,Books_5,train,88fab409448e8ae853c2832ff9b5c58b5713c2f58428b025b1f5decd345f179f
28510,0,OR,Books_5,train,70cef1427055870481abbfd1959d194154ee495b005784795e24ad6e51ef1c25
28511,0,OR,Books_5,test,1d730c25e09aaef0999a0b7f70dda4c139d56484f4c662d17aa99207f525031f
28512,0,OR,Books_5,test,0bb7cac0398d4ec30746975c6768bc1c4172c9b5118fb390c591c638d06c2a30
28513,0,OR,Books_5,train,7eab85a664e854ffd75dc4097f9175cbcfd0f6cde402e567ddd6b1fcf2482e9b
28514,0,OR,Books_5,test,59db20376a1a043ac3292a1d658f28c29f809dd3a362ba014224191dfd369cc9
28515,0,OR,Books_5,train,cd0487969abce3bda5d35051ae12ee1916858576f5ad7ce81499ec9c311f875f
28516,1,CG,Books_5,train,06d3ae58aca5afc63a82ab8e4758959f719f753c68e8a43d1f9713fd562c673a
28517,1,CG,Books_5,train,03d6e1d30e80d717dcad30a25e8d9d19eeaa9fb9d49e811073629a0937913043
28518,1,CG,Books_5,train,1c73cc72fbbb700090f30f6f7b4b9b55092565fe63d195a18d4e589b39b08a77
28519,1,CG,Books_5,test,4e85c3b843700de3184087847c82abcacf7c10bc94175d9a8f6c118616e0f609
28520,1,CG,Books_5,train,d12e4fbf4152119b665cb93a8710323bb0e9775776fcfba130fbcf46d465ba0a
28521,1,CG,Books_5,train,e067e95ea99ab806f97aebdfdb6179cbd0ec78d924160b8c25d371c80122921b
28522,1,CG,Books_5,test,be3fdf19be019ec3264333ef59504bfb6c00557302230163eeb676f82639847b
28523,1,CG,Books_5,test,13485abd0ebf303bc15fdb349a13823df3c6c6f7773818345e0df815c0fd3573
28524,1,CG,Books_5,train,17623b3eee5dc79bf8fa3f2a1068b95990395123e774f7453999201e68eacbfc
28525,1,CG,Books_5,test,55841832bf20fb1aaa3c764a8545c4ac68c5675146c488da160ab04b137f5c89
28526,1,CG,Books_5,train,0ceeb2b3a4ebc7e9a9f11cd74ad6394c10f0c16cf481cd4bbbd2db50c8608601
28527,1,CG,Books_5,test,2093fc01747d412e8bffcfacab0830624f90635a076dccef4cbda7e607b6511a
28528,1,CG,Books_5,train,d95e9bd59001e65e6fa4cf65f27bf92b2aa9e5f4252e472b6e426105aca14d42
28529,1,CG,Books_5,validation,d07c38ede869f4fcee944b6ab06051d08e20d780916c66bd11385be91cf2b39a
28530,1,CG,Books_5,validation,dea61575a2f4fe9a82ce072473ad82e9618c4ecac49645159a160c52e3be397d
28531,1,CG,Books_5,train,7c3b1a44fd5de9bc16c968170d149f1625942c968605d2fc3da2b404658d315c
28532,1,CG,Books_5,test,6be5dfe49ed2add9479503523a83cb47aaa45140997852d2489c7ba3d863ddb0
28533,1,CG,Books_5,train,c0b4df55f279edfac4da57fb096b65c3e59e4a15f512a907247f250b9e331b74
28534,1,CG,Books_5,train,bbb0b479ba354ad5d17b87797d1760f383193d38adf3661cb93c2c91cbe58c2c
28535,1,CG,Books_5,train,594b644dd21d2346ea2f1fe91ed3b9a478b947b5362f40150ab62e3a2caef1df
28536,1,CG,Books_5,validation,b8de7b791d1d98bd441c80ed06f8fd5db24cd1249e282ca7a99eeead0917ce2b
28537,1,CG,Books_5,test,0d5544b80b472e89d3c9fe6f469473555c4526f36f8dcd20c26078afdb849817
28538,0,OR,Books_5,train,e8e3561f58ef372916e07de645e931fa60d96379acd3de6ee25a43f047c8ec44
28539,0,OR,Books_5,train,5a172cca174b3456dc5ae010b3d0584e33e1ce183ea7ad518674b0f5eb2d70c7
28540,0,OR,Books_5,validation,a22aa70a84bd3286fad55befd3e9f9206dcbc03a8f8bc1de0dfa14594ae5d649
28541,0,OR,Books_5,train,ba0c2c22f632e35283a11c21bedd4522719cf353e75846100af345e067aead10
28542,0,OR,Books_5,train,4cbb5fc9f41114b12c0dfce296350ef1cef5dfceb938ede1a249a9c335b34adb
28543,0,OR,Books_5,train,628b1feecf7098502241a4f03daaea0a123e85925ac74b4bda2d1d1ff2952adf
28544,0,OR,Books_5,train,0df52f978bf8865cf92724f93d43a566bd19c976692075b57ad16d1814d3a4c3
28545,0,OR,Books_5,train,4b514fd388f78b4ffca98255ffc2d31a933dca7c7e6cda9ef8eaf44a2fbb6729
28546,0,OR,Books_5,test,dec77fa6884d6c00974687dfcac5988d162349f4f68094f9c7f7df75c38ac751
28547,0,OR,Books_5,train,67476af28055f698adeeb69c10aae35ce7298c1d3234b3996d8674aa051a747f
28548,0,OR,Books_5,train,b768aad35afadd8cc4ad0d8ce8f94c34fbeb7f81c00032abcb2ded0a4b46d7bb
28549,0,OR,Books_5,train,95a537a706fa25ca7cce1726bf14cb32944374d666a7cd074648810620faa0e3
28550,0,OR,Books_5,test,cc09431625d022f3bb15188a608ed9a817a335c81101dc5153d3429c4e027b08
28551,0,OR,Books_5,train,f4319d903be55dc065c76b6809c683af5d4d73b63fc31235d26cf749c282a55c
28552,0,OR,Books_5,train,f9b96bb1669c258b73c8bf77e9d1025554e176cdb919a7efa41d82e5aacef8cf
28553,0,OR,Books_5,train,bff0fc4d37017894dfd981b458fe069dd6d0f96e8ae08083d5173d9d71094489
28554,0,OR,Books_5,validation,cb40e1360542cba5b15a42bd230bd9b2c5e392cd21e3881d83577b948eed3043
28555,0,OR,Books_5,test,434accff332a8a6eee7849b05783d11347d25ef98904c8479f69bb6b45eca827
28556,0,OR,Books_5,validation,5ffa05273743a9a149158d5e17ab072fd15c7cc70418d33c64e4eea3b1a46ef8
28557,0,OR,Books_5,train,3e2bb50af64ad7fc9b2f421e66843e30c471bdff7f286aba9a7cf7ca08302539
28558,0,OR,Books_5,train,810bb7220938b662fef685329c2630cdc4c3d0c3273d187dda6aaece2db420b2
28559,0,OR,Books_5,train,b40742ca447728fabd23df01add605cf1d53d34a783093a42181ab96abb856bd
28560,1,CG,Books_5,train,7c7606cfc0f3b05b0fca41a6a0d4e2ed4ebd774e913b2971d4b1217c46d29c4e
28561,1,CG,Books_5,validation,9ef1963971b565c3c2228aa2eb739e7b39ee6028222c2a49973d2228bc5cfe90
28562,1,CG,Books_5,train,ce1a89757087ba746364a7f10a786e1bfe1fc22c7a243016717ae5f64d1ec9ed
28563,1,CG,Books_5,train,47f66b9b1a11da1767ebd218023110c0bb5a219ee2dd113c987f7ac44b9c5f87
28564,1,CG,Books_5,train,f1c00e60c753e6e428dcbf235f8bb4deddc219a8e0f2f0db5b707b41b4bcffd3
28565,1,CG,Books_5,train,510a5516008f36fcef0c7d6c35b26abcfc3b540816762f42204c5383c0456d58
28566,1,CG,Books_5,train,dc83fd3c7c2592277c78e18a6d35e6007a219aab1fb3b3526d038098050040de
28567,1,CG,Books_5,test,9a4f0aa800cd9588092281efb08a61c6c99324d4223513e09d4d257acaa4aa24
28568,1,CG,Books_5,train,93b4b284ce90b093ebd074385347b73f416208b03a89d308bdab12acb7d4b960
28569,1,CG,Books_5,train,ae54c2842e5fc0dc76e7582d8d6d5995361fefa665bebe1bbae3a78b9c18c790
28570,1,CG,Books_5,train,4ac7f5774c80999c27a2e5dac9c0ea28c754f59895db1b16198d66c30ae4e2b4
28571,1,CG,Books_5,train,3a63ec407b7731395a0855cbbf1fe6e0f4e67c7307278491c2140bec3113e0b7
28572,1,CG,Books_5,train,907f64d273cc6a7474a3d7284410fef0fdbd087c6747845c2fd6a6d617fe6b19
28573,1,CG,Books_5,train,90c12fb06c6ce611758d6ede238c257c077752198ffd6ad188e25f198100c958
28574,1,CG,Books_5,train,03df53e7a586fdd441fb94512f139b950028178124dd22ec847638997801edb9
28575,1,CG,Books_5,test,1bde67ad3024482487dbdf67fea3b3c98304f8891c743dd22b8d7d7bdd150d4a
